month,employed_junior,employed_mid,employed_senior,employed_total,unemployed,junior_hires,hires_total,vacancies_posted,grads,layoffs,exits,ai_task_share,adoption,n_firms,manager_seats,unit_cost_rel,wage_junior,wage_mid,wage_senior,senior_premium,elasticity,junior_hires_per_senior,employed_junior_vs_cf,employed_total_vs_cf,variant,seed
106,2001,2308,1369,5678,313,42,120,120,26,169,2,0.6140126752166754,0.9676821649068392,164,524,0.4472414991631402,4849.200714337082,9227.582257453992,12912.380574442614,2.6627853403275394,2.0,0.4601899196493791,0.9727758872143899,1.3347437705688763,cost_subsidy_end,1
107,2002,2304,1366,5672,333,31,81,81,22,81,2,0.616423826898667,0.9693931820892221,165,526,0.4449570587066424,4837.5508053038575,9227.582257453992,12912.380574442614,2.669197925587793,2.0,0.42313323572474376,0.9671497584541063,1.3277153558052435,cost_subsidy_end,1
108,1992,2291,1363,5646,375,33,109,109,20,133,2,0.6222845902844476,0.9766863499676174,163,522,0.4397109971809989,4823.243027554722,9227.582257453992,12912.380574442614,2.677115894985061,2.0,0.41232575201760824,0.9665211062590975,1.3213199157500586,cost_subsidy_end,1
109,1984,2281,1352,5617,409,45,133,133,19,155,7,0.620466945490948,0.9720851229737524,163,525,0.4409990856807394,4807.077076289539,9227.582257453992,12912.380574442614,2.6861188971010534,2.0,0.4282544378698225,0.9696969696969697,1.3257021477460467,cost_subsidy_end,1
110,1990,2287,1364,5641,397,37,111,114,18,83,2,0.6275654734740767,0.9815950920245399,163,523,0.4346820726939749,4790.180467198157,9227.582257453992,12912.380574442614,2.695593759538509,2.0,0.42961876832844575,0.9827160493827161,1.3453374672072502,cost_subsidy_end,1
111,1999,2303,1370,5672,374,36,105,120,17,67,2,0.6291597517775082,0.9826175869120654,163,526,0.4330687959713051,4772.962644152717,9227.582257453992,12912.380574442614,2.7053177527507724,2.0,0.4197080291970803,0.9832759468765372,1.344394406257407,cost_subsidy_end,1
112,2015,2315,1389,5719,334,59,113,163,17,60,4,0.6294347957462081,0.9817073170731707,164,530,0.43265728234750345,4758.121554687885,9227.582257453992,12914.444324253647,2.714189659894216,2.0,0.43700503959683223,0.9795819154107924,1.3450141110065852,cost_subsidy_end,1
113,2020,2326,1392,5738,329,50,93,122,18,70,0,0.6258471931367037,0.9748995983935743,166,537,0.43553000570491995,4743.8330108621,9227.582257453992,12914.444324253647,2.7223648671197,2.0,0.42887931034482757,0.9786821705426356,1.3488481429243064,cost_subsidy_end,1
114,2023,2339,1390,5752,326,61,128,150,18,109,2,0.6303532154075736,0.9808080808080809,165,537,0.4314680981741943,4730.151521453961,9227.582257453992,12914.444324253647,2.7302390347707055,2.0,0.4201438848920863,0.9815623483745755,1.3502347417840375,cost_subsidy_end,1
115,2032,2349,1400,5781,305,56,105,146,17,72,5,0.6310773828687473,0.9809236947791163,166,537,0.4307092993229306,4718.293744352234,9227.582257453992,12916.2892448714,2.737491547729963,2.0,0.3992857142857143,0.9755160825732118,1.3444186046511628,cost_subsidy_end,1
116,2065,2376,1422,5863,234,101,134,216,18,50,5,0.6349020408140946,0.9859437751004018,166,546,0.42742613455965167,4713.154724110452,9232.429068336696,12917.706221750585,2.7407770331980004,2.0,0.41350210970464135,0.9990324141267537,1.3743553680262541,cost_subsidy_end,1
117,2082,2396,1428,5906,205,74,123,166,21,77,4,0.6386792405455322,0.9909638554216867,166,544,0.4241348113538225,4710.977518778579,9232.429068336696,12917.706221750585,2.7420436990537316,2.0,0.4376750700280112,1.0765253360910032,1.4809428284854564,cost_subsidy_end,1
118,2081,2385,1427,5893,233,43,109,118,23,117,3,0.6379222942196578,0.9890219560878243,167,545,0.42470072405255005,4707.023078448146,9232.429068336696,12917.706221750585,2.7443473308844304,2.0,0.4386825508058865,1.0844189682126106,1.4847568657092467,cost_subsidy_end,1
119,2083,2401,1434,5918,224,52,93,134,21,65,2,0.6409490016277827,0.9930139720558883,167,547,0.4221335055970802,4703.739013629603,9232.429068336696,12918.895299310745,2.7465161782736716,2.0,0.4511854951185495,1.0837669094693028,1.4914314516129032,cost_subsidy_end,1
120,2094,2405,1432,5931,226,36,89,99,23,72,4,0.6350438443027432,0.9832347140039449,169,548,0.4270729571398453,4700.470210143714,9232.429068336696,12918.895299310745,2.7484261620106634,2.0,0.45391061452513964,1.0974842767295598,1.5041846309916307,cost_subsidy_end,1
121,2102,2423,1439,5964,209,57,107,141,23,69,2,0.6379632042689608,0.9871794871794871,169,555,0.42456900931714925,4698.109800860699,9232.429068336696,12918.895299310745,2.7498070174826457,2.0,0.4600416956219597,1.0913811007268952,1.4973637961335677,cost_subsidy_end,1
122,2113,2436,1447,5996,193,65,119,159,23,82,2,0.640176024264937,0.990079365079365,168,555,0.4226664111104173,4697.241893325934,9232.429068336696,12918.895299310745,2.7503150982423388,2.0,0.4768486523842433,1.088053553038105,1.4933997509339976,cost_subsidy_end,1
123,2132,2461,1460,6053,154,87,125,192,23,65,2,0.6385586624427769,0.9871031746031746,168,560,0.42406407117989847,4697.241893325934,9232.429068336696,12919.60318398468,2.7504658004395024,2.0,0.5075342465753425,1.0967078189300412,1.5019851116625311,cost_subsidy_end,1
124,2142,2468,1461,6071,161,46,95,109,29,74,1,0.6376105760721251,0.985207100591716,169,560,0.424837313284468,4697.241893325934,9232.429068336696,12919.60318398468,2.7504658004395024,2.0,0.49828884325804246,1.0911869587366276,1.4982724580454096,cost_subsidy_end,1
125,2144,2472,1470,6086,168,61,124,159,27,105,1,0.6365866332656593,0.9832347140039449,169,553,0.4257529284399363,4697.241893325934,9232.429068336696,12919.60318398468,2.7504658004395024,2.0,0.5027210884353741,1.0850202429149798,1.4883834678405479,cost_subsidy_end,1
126,2142,2479,1474,6095,182,50,104,137,26,92,0,0.6400097659712882,0.9881656804733728,169,560,0.4228704498013119,4697.241893325934,9232.429068336696,12919.60318398468,2.7504658004395024,2.0,0.49389416553595655,1.0889679715302492,1.5004923682914821,cost_subsidy_end,1
127,2154,2486,1483,6123,176,55,97,124,25,67,1,0.6421361145082735,0.9911242603550295,169,559,0.42103907897348086,4697.241893325934,9232.429068336696,12919.60318398468,2.7504658004395024,2.0,0.49022252191503707,1.0961832061068701,1.5111056268509377,cost_subsidy_end,1
128,2156,2490,1477,6123,197,36,102,103,26,99,2,0.6404096338795454,0.9881656804733728,169,568,0.4224827648965439,4697.009634135983,9232.429068336696,12919.60318398468,2.750601806325919,2.0,0.4482058226134055,1.0972010178117049,1.507756710169909,cost_subsidy_end,1
129,2149,2477,1470,6096,243,36,101,101,25,123,1,0.6392506608091731,0.986111111111111,168,558,0.4234077910964651,4693.898112985944,9232.429068336696,12919.60318398468,2.75242514281293,2.0,0.42448979591836733,1.100922131147541,1.5115298785023557,cost_subsidy_end,1
130,2132,2466,1461,6059,291,30,88,88,21,118,3,0.6381817694981141,0.9842209072978304,169,559,0.4242616943931577,4687.513782554211,9232.429068336696,12919.60318398468,2.7561739086652524,2.0,0.4182067077344285,1.0961439588688946,1.5079641612742658,cost_subsidy_end,1
131,2134,2459,1463,6056,311,33,87,87,18,89,0,0.6408822876257357,0.9881656804733728,169,554,0.4218223029593602,4679.767500426432,9232.429068336696,12919.60318398468,2.7607361226401554,2.0,0.40464798359535203,1.091002044989775,1.499381034909631,cost_subsidy_end,1
132,2129,2459,1459,6047,330,24,78,84,16,81,0,0.6391491383371698,0.9852941176470589,170,559,0.4231758841504916,4670.179966843807,9232.429068336696,12919.60318398468,2.766403709430492,2.0,0.3975325565455792,1.085670576236614,1.4879429133858268,cost_subsidy_end,1
133,2150,2481,1468,6099,284,45,125,136,15,66,2,0.6380575866193292,0.983430799220273,171,559,0.4239532014347797,4661.6147723606555,9232.429068336696,12919.60318398468,2.771486666076904,2.0,0.3869209809264305,1.0919248349415946,1.4963199214916585,cost_subsidy_end,1
134,2125,2453,1455,6033,361,35,100,102,16,162,1,0.6374645761516631,0.9823529411764705,170,560,0.4243053967023558,4649.507522882441,9232.429068336696,12919.60318398468,2.778703576755422,2.0,0.3697594501718213,1.0651629072681705,1.4629000969932104,cost_subsidy_end,1
135,2120,2457,1467,6044,357,33,97,103,14,82,3,0.6260128805635773,0.9645593869731801,174,564,0.4339814965592764,4636.056283956948,9232.429068336696,12919.60318398468,2.7867658183298825,2.0,0.32992501704158145,1.06,1.4591984548527281,cost_subsidy_end,1
136,2112,2444,1448,6004,403,41,115,115,13,150,2,0.6167095967110607,0.9500941619585687,177,564,0.4416092720021185,4621.003178128068,9232.429068336696,12919.60318398468,2.795843821344938,2.0,0.3308011049723757,1.055472263868066,1.4519951632406287,cost_subsidy_end,1
137,2115,2444,1457,6016,402,39,110,110,13,96,0,0.6200079543422505,0.9550561797752809,178,564,0.4385850928132477,4605.24375206589,9232.429068336696,12919.60318398468,2.805411370068959,2.0,0.31365820178448867,1.0575,1.4563059791817963,cost_subsidy_end,1
138,2098,2426,1439,5963,459,29,94,94,13,144,6,0.6166142371518912,0.9497206703910615,179,561,0.441173304593389,4587.414615612109,9232.429068336696,12919.60318398468,2.816314692815441,2.0,0.30298818624044477,1.0422255340288127,1.435483870967742,cost_subsidy_end,1
139,2081,2404,1436,5921,504,36,104,104,12,144,7,0.6213583013924417,0.9569288389513108,178,558,0.43687749638299045,4567.704361231603,9232.429068336696,12919.60318398468,2.8284674668614347,2.0,0.2903899721448468,1.0399800099950025,1.430884485258579,cost_subsidy_end,1
140,2098,2428,1447,5973,454,47,136,136,11,80,5,0.6239913749146325,0.9608938547486033,179,563,0.43436783334637996,4549.174201915707,9232.429068336696,12919.60318398468,2.839988668392627,2.0,0.2957843814789219,1.0511022044088176,1.448,cost_subsidy_end,1
141,2117,2433,1450,6000,426,44,109,118,11,78,8,0.6255211828936923,0.9631675874769796,181,558,0.4327110107648126,4532.216537378694,9232.429068336696,12919.60318398468,2.850614721832557,2.0,0.3006896551724138,1.052710094480358,1.4475271411338964,cost_subsidy_end,1
142,2138,2461,1476,6075,354,62,125,174,13,46,6,0.6292696815005974,0.9688644688644688,182,572,0.4294876882160177,4518.154298908786,9232.429068336696,12928.776452370055,2.86151724731769,2.0,0.3170731707317073,1.062624254473161,1.4582333173307729,cost_subsidy_end,1
143,2138,2469,1477,6084,348,58,105,136,14,93,8,0.6316932102834689,0.9725274725274725,182,572,0.4272692446348043,4505.309388705752,9232.429068336696,12928.776452370055,2.8696756064701976,2.0,0.33378469871360866,1.0547607301430686,1.4530690231669454,cost_subsidy_end,1
144,2149,2475,1480,6104,334,48,107,123,15,83,5,0.6307508037150332,0.9710144927536232,184,572,0.42785391320234073,4493.501367489976,9232.429068336696,12929.12587876066,2.8772943015666064,2.0,0.3493243243243243,1.0539480137322217,1.4481613285883748,cost_subsidy_end,1
145,2185,2508,1508,6201,243,118,159,266,15,56,3,0.6258787140346247,0.9634581105169342,187,585,0.4322116758617944,4488.989359115206,9239.732552894744,12946.136081508315,2.883975667088692,2.0,0.3912466843501326,1.0763546798029557,1.4792461832061068,cost_subsidy_end,1
146,2185,2513,1508,6206,247,45,103,124,21,93,7,0.6288068482218847,0.9679144385026738,187,585,0.42966986073380753,4484.1496674624095,9239.732552894744,12946.136081508315,2.887088309172018,2.0,0.3978779840848806,1.0774161735700196,1.4825609173435261,cost_subsidy_end,1
147,2211,2527,1527,6265,205,84,124,195,21,64,3,0.6328903391922399,0.9741532976827094,187,589,0.42652120472799593,4483.232032857718,9261.473530243185,12946.136081508315,2.887679242703872,2.0,0.4263261296660118,1.0859528487229861,1.4913115924779814,cost_subsidy_end,1
148,2203,2517,1512,6232,258,38,92,99,28,119,2,0.6375505111274614,0.9812834224598931,187,590,0.4224587792531817,4479.55791571184,9261.473530243185,12946.136081508315,2.8900477067391734,2.0,0.42857142857142855,1.0879012345679013,1.4862866682566183,cost_subsidy_end,1
149,2226,2542,1529,6297,209,73,141,179,24,72,4,0.6416294599199532,0.9875222816399288,187,589,0.4189809685826009,4478.25176124771,9261.473530243185,12946.136081508315,2.890890635836276,2.0,0.4460431654676259,1.121975806451613,1.5313715953307394,cost_subsidy_end,1
150,2241,2556,1531,6328,194,67,110,154,27,72,4,0.6451273020193364,0.9928698752228166,187,592,0.4159614387327034,4478.25176124771,9261.473530243185,12946.136081508315,2.890890635836276,2.0,0.47028086218158066,1.1283987915407856,1.5404089581304772,cost_subsidy_end,1
151,2227,2546,1521,6294,250,34,106,106,29,135,2,0.6445413602618345,0.9919354838709677,186,592,0.4164292440492083,4475.204289963703,9261.473530243185,12946.136081508315,2.892859240089198,2.0,0.4720578566732413,1.1236125126135217,1.5347476225310899,cost_subsidy_end,1
152,2231,2573,1533,6337,228,49,104,138,24,58,0,0.6463074139680894,0.9946236559139785,186,589,0.4149994561100806,4472.357921720716,9261.473530243185,12946.136081508315,2.894700358983647,2.0,0.46966731898238745,1.121105527638191,1.5422243854952544,cost_subsidy_end,1
153,2240,2590,1546,6376,204,80,140,201,22,95,1,0.6439959022052514,0.9910394265232974,186,593,0.41700279515359756,4471.582029839043,9261.473530243185,12946.136081508315,2.895202636364097,2.0,0.4890038809831824,1.12056028014007,1.542705056859424,cost_subsidy_end,1
154,2245,2615,1562,6422,174,77,120,193,23,69,2,0.64517642730127,0.9928315412186381,186,598,0.41611571995258334,4471.582029839043,9261.473530243185,12946.136081508315,2.895202636364097,2.0,0.49359795134443024,1.1219390304847576,1.5523326081701716,cost_subsidy_end,1
155,2241,2599,1541,6381,241,36,81,90,27,121,0,0.6463555713253579,0.9946236559139785,186,595,0.4149912061315399,4471.48661651711,9261.473530243185,12946.136081508315,2.8952644146774174,2.0,0.48604802076573655,1.1182634730538923,1.542422044960116,cost_subsidy_end,1
0,2151,1438,861,4450,257,28,55,55,27,62,0,2.777487807693424e-05,0.03934601475276024,151,700,1.0036961015197294,5833.333333333333,9166.666666666666,12500.0,2.142857142857143,2.0,0.3902439024390244,0.9986072423398329,1.001124859392576,regime_tighten,0
1,2128,1424,848,4400,325,40,86,86,21,133,0,3.474026554494767e-05,0.04405276596222309,150,687,1.003704601594703,5833.333333333333,9166.666666666666,12500.0,2.142857142857143,2.0,0.4811320754716981,0.9856415006947661,0.98898628905372,regime_tighten,0
2,2114,1415,834,4363,372,30,55,55,16,87,1,4.331514889570693e-05,0.04915257811486574,148,683,1.003525838935645,5829.85538373425,9166.666666666666,12500.0,2.1441355191890303,2.0,0.47002398081534774,0.999054820415879,0.9995418098510882,regime_tighten,0
3,2124,1420,844,4388,358,27,67,67,14,41,2,5.262671689012283e-05,0.05342672981657602,150,682,1.0032745601769855,5826.154757890495,9166.666666666666,12500.0,2.145497419729705,2.0,0.4443127962085308,1.0095057034220531,1.0098964326812427,regime_tighten,0
4,2143,1441,853,4437,319,45,100,100,14,49,2,6.592331376421852e-05,0.05985786931584114,152,687,1.0030907081091243,5823.460811279111,9166.666666666666,12500.0,2.1464899318613946,2.0,0.4783118405627198,1.0170859041290934,1.0214088397790055,regime_tighten,0
5,2147,1436,854,4437,329,38,78,78,15,76,3,8.611725595040642e-05,0.06991839290472661,151,684,1.0028644594809546,5819.803303770421,9166.666666666666,12500.0,2.147838912683139,2.0,0.48711943793911006,1.0117813383600378,1.016029310739638,regime_tighten,0
6,2135,1427,844,4406,366,24,48,48,14,75,4,0.000107863882124571,0.07828721805789085,152,677,1.002482873636401,5813.347188919561,9166.666666666666,12500.0,2.1502242329213415,2.0,0.4712254570074476,0.9990641085634067,1.001136105430584,regime_tighten,0
7,2121,1420,837,4378,402,34,63,63,13,87,1,0.00013676521986529354,0.08871649741885122,151,675,1.0018992633403345,5803.885297469813,9166.666666666666,12500.0,2.153729675782762,2.0,0.4767025089605735,0.9962423673085956,0.9977210574293528,regime_tighten,0
8,2135,1428,844,4407,382,39,82,82,12,53,3,0.00016957971895360119,0.09829312771498107,151,675,1.0013348126833883,5794.951036720355,9166.666666666666,12500.0,2.1570501494822567,2.0,0.4818325434439178,1.0215311004784688,1.0258379888268156,regime_tighten,0
