anchor,eps,seed,month,junior,total
0.25,0.75,1,78,0.6522373540856031,0.7944626935710933
0.25,0.75,1,84,0.5882352941176471,0.7531794630240226
0.25,0.75,1,90,0.5771744595274007,0.7650206762344928
0.25,0.75,1,96,0.5756073376301438,0.7664670658682635
0.25,0.75,1,102,0.5364077669902912,0.7302631578947368
0.25,0.75,1,108,0.5545851528384279,0.7493564240580388
0.25,0.75,1,114,0.5657447840853954,0.776056338028169
0.25,0.75,1,120,0.6111111111111112,0.8366725843266548
0.25,0.75,1,126,0.5805795627859685,0.7976366322008862
0.25,0.75,1,132,0.5456399796022438,0.750246062992126
0.25,0.75,1,138,0.5399900645802285,0.7474723158401541
0.25,0.75,1,144,0.5335948994605199,0.734282325029656
0.25,0.75,1,150,0.513595166163142,0.7054527750730283
0.25,1.0,0,0,1.0018570102135562,1.0022497187851518
0.25,1.0,0,6,0.99719232569022,0.998863894569416
0.25,1.0,0,12,1.011063011063011,1.0060338825713622
0.25,1.0,0,18,0.9747781410555815,0.9782559456398641
0.25,1.0,0,24,0.9868297271872061,0.9856328392246294
0.25,1.0,0,30,0.9829545454545454,0.9805491990846682
0.25,1.0,0,36,0.9319759370661731,0.9290510295434199
0.25,1.0,0,42,0.8769716088328076,0.8760348583877996
0.25,1.0,0,48,0.8655202821869489,0.8669087801751763
0.25,1.0,0,54,0.8745503597122302,0.8816876903001305
0.25,1.0,0,60,0.9,0.9306345235387764
0.25,1.0,0,66,0.8367911479944675,0.9049217002237137
